,RunId,iteration,Step,height,width,density,immigrant_start,immigrant_count,income_variance,preference,Average Income,Urban Slums,Unhappy Residents,Unhappy Immigrant,Average Utility,Moran's I
44,2,0,240,20,20,0.6,100,160,0.0,1.0,30642.08935376817,0,1,1,0.6328353356862453,-0.0017102369899829229
45,2,0,260,20,20,0.6,100,160,0.0,1.0,30715.76002098696,0,2,2,0.6298030820597427,-0.031250000000000035
46,2,0,280,20,20,0.6,100,160,0.0,1.0,30662.71272508302,1,1,1,0.6298754933190169,-0.031250000000000035
47,2,0,300,20,20,0.6,100,160,0.0,1.0,30662.71272508302,1,1,1,0.6298754933190169,-0.031250000000000035
48,3,0,0,20,20,0.6,100,160,0.5,0.0,39153.171187383785,0,102,0,0.3479535742035742,0.020833333333333405
49,3,0,20,20,20,0.6,100,160,0.5,0.0,39153.171187383785,0,60,0,0.3985631960631961,0.03125000000000003
50,3,0,40,20,20,0.6,100,160,0.5,0.0,39153.171187383785,0,46,0,0.3893621193621194,0.06250000000000003
51,3,0,60,20,20,0.6,100,160,0.5,0.0,39153.171187383785,0,47,0,0.38737114737114736,0.07291666666666671
52,3,0,80,20,20,0.6,100,160,0.5,0.0,39153.171187383785,0,43,0,0.3933000333000333,0.1979166666666667
53,3,0,100,20,20,0.6,100,160,0.5,0.0,39099.836422379194,0,40,1,0.3910150246249831,0.11876216825494416
54,3,0,120,20,20,0.6,100,160,0.5,0.0,38008.41398275925,0,69,21,0.36587994806385615,-0.022445882258966394
55,3,0,140,20,20,0.6,100,160,0.5,0.0,37070.97419658542,0,96,40,0.34639643176120044,-0.022170039367359635
56,3,0,160,20,20,0.6,100,160,0.5,0.0,36162.167485747836,0,110,60,0.3340411434265255,0.11759063878764626
57,3,0,180,20,20,0.6,100,160,0.5,0.0,35496.96064439112,0,130,78,0.3306398214108494,0.09994374648415526
58,3,0,200,20,20,0.6,100,160,0.5,0.0,34758.94697635097,0,154,98,0.33434988764900786,0.1259078346937464
59,3,0,220,20,20,0.6,100,160,0.5,0.0,34088.468041253545,0,172,115,0.3357771422175854,0.008310636217612896
60,3,0,240,20,20,0.6,100,160,0.5,0.0,33455.34769595906,0,189,131,0.33670146563847353,0.07158563400928415
61,3,0,260,20,20,0.6,100,160,0.5,0.0,32946.422549491326,0,206,145,0.33861069139194144,0.11458333333333326
62,3,0,280,20,20,0.6,100,160,0.5,0.0,33117.15405680581,9,197,136,0.33665415999175596,0.11458333333333326
63,3,0,300,20,20,0.6,100,160,0.5,0.0,33117.15405680581,9,197,136,0.33665415999175596,0.11458333333333326
64,4,0,0,20,20,0.6,100,160,0.5,0.5,38473.7417770605,0,47,0,0.5449414828824684,0.10416666666666666
65,4,0,20,20,20,0.6,100,160,0.5,0.5,38473.7417770605,0,5,0,0.5629626574069224,0.12500000000000003
66,4,0,40,20,20,0.6,100,160,0.5,0.5,38473.7417770605,0,3,0,0.5629184282046141,0.09375000000000004
67,4,0,60,20,20,0.6,100,160,0.5,0.5,38473.7417770605,0,3,0,0.5624024570033711,0.13541666666666669
68,4,0,80,20,20,0.6,100,160,0.5,0.5,38473.7417770605,0,4,0,0.5620836234313932,0.12500000000000003
69,4,0,100,20,20,0.6,100,160,0.5,0.5,38384.70852680676,0,4,1,0.5609733960335587,0.10851521672302497
70,4,0,120,20,20,0.6,100,160,0.5,0.5,37206.929591610315,0,22,20,0.5421647752043368,0.1452991452991453
71,4,0,140,20,20,0.6,100,160,0.5,0.5,36191.17405454943,0,41,38,0.5286778600351377,0.1504938186338835
72,4,0,160,20,20,0.6,100,160,0.5,0.5,35395.685519851555,0,60,57,0.5182614876441641,0.09840782658737772
73,4,0,180,20,20,0.6,100,160,0.5,0.5,34574.25254685281,0,75,72,0.5093541560125294,0.09369335583473966
74,4,0,200,20,20,0.6,100,160,0.5,0.5,33926.93038478615,0,92,88,0.5027410094487389,0.11948068641943567
75,4,0,220,20,20,0.6,100,160,0.5,0.5,33559.59055402757,0,101,98,0.4992600169478712,0.0432292757874153
76,4,0,240,20,20,0.6,100,160,0.5,0.5,32971.30185253041,0,117,112,0.4948574357924802,0.1774574476748921
77,4,0,260,20,20,0.6,100,160,0.5,0.5,32577.25987188022,0,101,97,0.4935880128177901,0.1458333333333333
78,4,0,280,20,20,0.6,100,160,0.5,0.5,32629.21916705838,10,91,87,0.4954743956038442,0.1458333333333333
79,4,0,300,20,20,0.6,100,160,0.5,0.5,32629.21916705838,10,91,87,0.4954743956038442,0.1458333333333333
80,5,0,0,20,20,0.6,100,160,0.5,1.0,38908.04784708892,0,0,0,0.7374152536038727,3.700743415417188e-17
81,5,0,20,20,20,0.6,100,160,0.5,1.0,38908.04784708892,0,0,0,0.7374152536038727,3.700743415417188e-17
82,5,0,40,20,20,0.6,100,160,0.5,1.0,38908.04784708892,0,0,0,0.7374152536038727,3.700743415417188e-17
83,5,0,60,20,20,0.6,100,160,0.5,1.0,38908.04784708892,0,0,0,0.7374152536038727,3.700743415417188e-17
84,5,0,80,20,20,0.6,100,160,0.5,1.0,38908.04784708892,0,0,0,0.7374152536038727,3.700743415417188e-17
85,5,0,100,20,20,0.6,100,160,0.5,1.0,38837.11878572517,0,1,1,0.7363889546329032,-0.02469515319192533
86,5,0,120,20,20,0.6,100,160,0.5,1.0,37553.403879496764,0,2,2,0.7243487880715973,0.009505551561626295
87,5,0,140,20,20,0.6,100,160,0.5,1.0,36389.72301784044,0,3,3,0.7174621726574405,-0.02217003936735964
88,5,0,160,20,20,0.6,100,160,0.5,1.0,35437.73244506474,0,4,4,0.7104137757298341,0.02807084851972633
89,5,0,180,20,20,0.6,100,160,0.5,1.0,34560.78110285125,0,5,5,0.7005612219937976,0.04994062128883054
90,5,0,200,20,20,0.6,100,160,0.5,1.0,33892.57221723647,0,8,8,0.693000030844198,0.04878205540201811
91,5,0,220,20,20,0.6,100,160,0.5,1.0,33298.49039357421,0,11,11,0.6856189451406799,0.022278092045533864
92,5,0,240,20,20,0.6,100,160,0.5,1.0,32713.011661284367,0,9,9,0.6783136452581138,-0.00985422265656814
93,5,0,260,20,20,0.6,100,160,0.5,1.0,32364.291013765793,0,15,15,0.6709071430792898,-3.7007434154171876e-17
94,5,0,280,20,20,0.6,100,160,0.5,1.0,32369.91842836166,1,14,14,0.6716172765534344,-3.7007434154171876e-17
95,5,0,300,20,20,0.6,100,160,0.5,1.0,32369.91842836166,1,14,14,0.6716172765534344,-3.7007434154171876e-17
96,6,0,0,20,20,0.6,100,160,1.0,0.0,45898.56948566037,0,100,0,0.3582073944573944,0.08333333333333334
97,6,0,20,20,20,0.6,100,160,1.0,0.0,45898.56948566037,0,49,0,0.3946368908868909,-0.031249999999999955
98,6,0,40,20,20,0.6,100,160,1.0,0.0,45898.56948566037,0,48,0,0.39349511599511605,0.0729166666666667
99,6,0,60,20,20,0.6,100,160,1.0,0.0,45898.56948566037,0,46,0,0.38784729159729164,0.05208333333333336
100,6,0,80,20,20,0.6,100,160,1.0,0.0,45898.56948566037,0,44,0,0.38777060902060906,4.1633363423443364e-17
101,6,0,100,20,20,0.6,100,160,1.0,0.0,45754.612902099114,0,43,1,0.3896965643853611,0.057280459063428664
102,6,0,120,20,20,0.6,100,160,1.0,0.0,43351.40838892481,0,76,21,0.3724773470463126,0.11334771147855256
103,6,0,140,20,20,0.6,100,160,1.0,0.0,41357.88430714097,0,95,41,0.3661662921894239,-0.0014503764072104238
104,6,0,160,20,20,0.6,100,160,1.0,0.0,39655.31316930298,0,119,61,0.3611675330944434,0.21350469978898903
105,6,0,180,20,20,0.6,100,160,1.0,0.0,38070.58029820448,0,133,80,0.35391800567034215,0.062441402587661725
106,6,0,200,20,20,0.6,100,160,1.0,0.0,36776.20163263051,0,157,99,0.35362649325259293,0.010219165756153998
107,6,0,220,20,20,0.6,100,160,1.0,0.0,35562.95300790145,0,180,119,0.35217253891076605,0.20385501780850612
108,6,0,240,20,20,0.6,100,160,1.0,0.0,34439.19021577543,0,199,136,0.35276693997166436,0.10416157667562505
109,6,0,260,20,20,0.6,100,160,1.0,0.0,33492.91615510001,0,216,150,0.35182884823509825,0.1770833333333333
110,6,0,280,20,20,0.6,100,160,1.0,0.0,33537.256275012376,1,215,149,0.35145749196501075,0.1770833333333333
111,6,0,300,20,20,0.6,100,160,1.0,0.0,33537.256275012376,1,215,149,0.35145749196501075,0.1770833333333333
112,7,0,0,20,20,0.6,100,160,1.0,0.5,45894.75936999696,0,36,0,0.5532307841480112,0.1041666666666667
113,7,0,20,20,20,0.6,100,160,1.0,0.5,45894.75936999696,0,0,0,0.5633441925001489,0.052083333333333384
114,7,0,40,20,20,0.6,100,160,1.0,0.5,45894.75936999696,0,0,0,0.5633441925001489,0.052083333333333384
115,7,0,60,20,20,0.6,100,160,1.0,0.5,45894.75936999696,0,0,0,0.5633441925001489,0.052083333333333384
116,7,0,80,20,20,0.6,100,160,1.0,0.5,45894.75936999696,0,0,0,0.5633441925001489,0.052083333333333384
117,7,0,100,20,20,0.6,100,160,1.0,0.5,45795.196768653565,0,1,1,0.5623902563654486,0.06752741059534792
118,7,0,120,20,20,0.6,100,160,1.0,0.5,43472.10430443388,0,21,20,0.5444146969373274,-0.05439731607955905
119,7,0,140,20,20,0.6,100,160,1.0,0.5,41440.28804206731,0,42,39,0.5312867578495091,0.10214793839353543
120,7,0,160,20,20,0.6,100,160,1.0,0.5,39823.87313249696,0,60,57,0.5203191875978501,0.021676577786303466
121,7,0,180,20,20,0.6,100,160,1.0,0.5,38362.84571048495,0,79,76,0.5127439234135674,0.031189449340583784
122,7,0,200,20,20,0.6,100,160,1.0,0.5,37003.948556804215,0,98,95,0.5044972991329588,0.029500610579086064
123,7,0,220,20,20,0.6,100,160,1.0,0.5,35837.39498958562,0,114,111,0.4982064830130611,0.06418045952929673
124,7,0,240,20,20,0.6,100,160,1.0,0.5,34729.47973503767,0,128,124,0.49326925701378527,0.0390096913429432
125,7,0,260,20,20,0.6,100,160,1.0,0.5,33883.18055532247,0,144,139,0.48767636141519694,0.010416666666666623
126,7,0,280,20,20,0.6,100,160,1.0,0.5,33883.18055532247,0,144,139,0.48767636141519694,0.010416666666666623
127,7,0,300,20,20,0.6,100,160,1.0,0.5,33883.18055532247,0,144,139,0.48767636141519694,0.010416666666666623
128,8,0,0,20,20,0.6,100,160,1.0,1.0,46826.331930088236,0,0,0,0.8095252681907115,0.0729166666666667
129,8,0,20,20,20,0.6,100,160,1.0,1.0,46826.331930088236,0,0,0,0.8095252681907115,0.0729166666666667
130,8,0,40,20,20,0.6,100,160,1.0,1.0,46826.331930088236,0,0,0,0.8095252681907115,0.0729166666666667
131,8,0,60,20,20,0.6,100,160,1.0,1.0,46826.331930088236,0,0,0,0.8095252681907115,0.0729166666666667
132,8,0,80,20,20,0.6,100,160,1.0,1.0,46826.331930088236,0,0,0,0.8095252681907115,0.0729166666666667
133,8,0,100,20,20,0.6,100,160,1.0,1.0,46729.938126734276,0,0,0,0.8088150807619884,0.08802131365918646
134,8,0,120,20,20,0.6,100,160,1.0,1.0,44433.35938409936,0,1,1,0.796149227048951,0.06542056074766352
135,8,0,140,20,20,0.6,100,160,1.0,1.0,42474.86791713595,0,3,3,0.7839489393055615,0.08142827543338625
136,8,0,160,20,20,0.6,100,160,1.0,1.0,40673.601227973,0,5,5,0.7718649176013214,0.0472536607199949
137,8,0,180,20,20,0.6,100,160,1.0,1.0,39045.4043399092,0,9,9,0.7609712291098575,0.06869179323707733
138,8,0,200,20,20,0.6,100,160,1.0,1.0,37651.28356368453,0,10,10,0.7502673661605116,0.06806350022495018
139,8,0,220,20,20,0.6,100,160,1.0,1.0,36371.160161150234,0,11,11,0.7381707795511415,0.12703401075494095
140,8,0,240,20,20,0.6,100,160,1.0,1.0,35339.95005756378,0,12,12,0.7275388557670878,0.14488150500855118
141,8,0,260,20,20,0.6,100,160,1.0,1.0,34346.53453402539,0,17,17,0.7194848239584448,0.0729166666666666
142,8,0,280,20,20,0.6,100,160,1.0,1.0,34346.53453402539,0,17,17,0.7194848239584448,0.0729166666666666
143,8,0,300,20,20,0.6,100,160,1.0,1.0,34346.53453402539,0,17,17,0.7194848239584448,0.0729166666666666
144,9,1,0,20,20,0.6,100,160,0.0,0.0,30809.178496404646,0,104,0,0.34964183964183965,0.041666666666666706
145,9,1,20,20,20,0.6,100,160,0.0,0.0,30809.178496404646,0,60,0,0.3888893513893514,0.05208333333333336
146,9,1,40,20,20,0.6,100,160,0.0,0.0,30809.178496404646,0,47,0,0.3943356643356644,-0.1041666666666666
147,9,1,60,20,20,0.6,100,160,0.0,0.0,30809.178496404646,0,48,0,0.3873914973914975,0.09375000000000003
148,9,1,80,20,20,0.6,100,160,0.0,0.0,30809.178496404646,0,48,0,0.3867651792651793,-0.03124999999999992
149,9,1,100,20,20,0.6,100,160,0.0,0.0,30797.608682842867,0,52,1,0.38551996643282954,-0.1374116200430371
150,9,1,120,20,20,0.6,100,160,0.0,0.0,30879.453084637753,0,75,21,0.34895241518804737,0.10535985302340438
151,9,1,140,20,20,0.6,100,160,0.0,0.0,30672.470296444764,0,98,41,0.32515004272121706,0.21265280751433102
152,9,1,160,20,20,0.6,100,160,0.0,0.0,30596.724473439725,0,120,61,0.3056997681167116,-0.0039005051473879654
153,9,1,180,20,20,0.6,100,160,0.0,0.0,30810.791971869436,0,137,80,0.2898685945414917,-0.025064066504156497
154,9,1,200,20,20,0.6,100,160,0.0,0.0,30798.902792993747,0,157,98,0.2901965824986353,0.05520920367632879
155,9,1,220,20,20,0.6,100,160,0.0,0.0,30821.591333137945,0,177,118,0.28536735655849227,0.09909909909909903
156,9,1,240,20,20,0.6,100,160,0.0,0.0,30765.175205748197,0,196,136,0.283555213378048,0.08787360534245457
157,9,1,260,20,20,0.6,100,160,0.0,0.0,30765.905408227212,0,213,153,0.2810990467865468,0.010416666666666628
158,9,1,280,20,20,0.6,100,160,0.0,0.0,29721.557080399267,45,168,108,0.28821019356230626,0.010416666666666628
159,9,1,300,20,20,0.6,100,160,0.0,0.0,29721.557080399267,45,168,108,0.28821019356230626,0.010416666666666628
160,10,1,0,20,20,0.6,100,160,0.0,0.5,30719.03009624094,0,47,0,0.5120514750569164,-0.020833333333333294
161,10,1,20,20,20,0.6,100,160,0.0,0.5,30719.03009624094,0,3,0,0.5384081774868028,0.010416666666666723
162,10,1,40,20,20,0.6,100,160,0.0,0.5,30719.03009624094,0,2,0,0.536136081250833,0.010416666666666727
163,10,1,60,20,20,0.6,100,160,0.0,0.5,30719.03009624094,0,1,0,0.536300495920455,0.01041666666666672
164,10,1,80,20,20,0.6,100,160,0.0,0.5,30719.03009624094,0,1,0,0.536300495920455,0.01041666666666672
165,10,1,100,20,20,0.6,100,160,0.0,0.5,30755.56727757071,0,2,1,0.5352333005135711,0.026539604467670935
166,10,1,120,20,20,0.6,100,160,0.0,0.5,30668.303023189696,0,17,16,0.5269129956758466,0.0813962776579599
167,10,1,140,20,20,0.6,100,160,0.0,0.5,30653.249356921948,0,29,27,0.519578799526802,0.16430692727398297
168,10,1,160,20,20,0.6,100,160,0.0,0.5,30680.27987038488,0,42,41,0.508586782390754,0.11119636805422344
169,10,1,180,20,20,0.6,100,160,0.0,0.5,30681.285483852575,0,52,50,0.5115117378863189,0.031189449340583784
170,10,1,200,20,20,0.6,100,160,0.0,0.5,30612.521279704477,0,60,58,0.5112097441909954,0.042354907127707474
171,10,1,220,20,20,0.6,100,160,0.0,0.5,30699.13859273936,0,66,64,0.5152474777943552,-0.012640547524268499
172,10,1,240,20,20,0.6,100,160,0.0,0.5,30682.363251642113,0,68,67,0.5154150277085108,-0.04243016532290905
173,10,1,260,20,20,0.6,100,160,0.0,0.5,30782.363300702735,0,69,68,0.5166943136865337,-0.06250000000000001
174,10,1,280,20,20,0.6,100,160,0.0,0.5,30620.203675971567,11,58,57,0.5185099090520009,-0.06250000000000001
175,10,1,300,20,20,0.6,100,160,0.0,0.5,30620.203675971567,11,58,57,0.5185099090520009,-0.06250000000000001
176,11,1,0,20,20,0.6,100,160,0.0,1.0,31649.032528647138,0,0,0,0.8247219606628792,0.10416666666666669
177,11,1,20,20,20,0.6,100,160,0.0,1.0,31649.032528647138,0,0,0,0.8247219606628792,0.10416666666666669
178,11,1,40,20,20,0.6,100,160,0.0,1.0,31649.032528647138,0,0,0,0.8247219606628792,0.10416666666666669
179,11,1,60,20,20,0.6,100,160,0.0,1.0,31649.032528647138,0,0,0,0.8247219606628792,0.10416666666666669
180,11,1,80,20,20,0.6,100,160,0.0,1.0,31649.032528647138,0,0,0,0.8247219606628792,0.10416666666666669
181,11,1,100,20,20,0.6,100,160,0.0,1.0,31624.909402694768,0,0,0,0.8232039189530758,0.07777436212726717
182,11,1,120,20,20,0.6,100,160,0.0,1.0,31631.10095263297,0,0,0,0.809253204952425,-0.03842159916926272
183,11,1,140,20,20,0.6,100,160,0.0,1.0,31697.743260706633,0,0,0,0.799140374100878,-0.06360936528765794
184,11,1,160,20,20,0.6,100,160,0.0,1.0,31854.0157473368,0,0,0,0.7898906247941507,0.11759063878764628
185,11,1,180,20,20,0.6,100,160,0.0,1.0,31684.73821099106,0,0,0,0.7805493221816874,0.13744609038064878
186,11,1,200,20,20,0.6,100,160,0.0,1.0,31529.990222383214,0,0,0,0.7713006510757825,0.035927758853396746
187,11,1,220,20,20,0.6,100,160,0.0,1.0,31461.243474472958,0,0,0,0.7635371675206869,0.17592010615266424
188,11,1,240,20,20,0.6,100,160,0.0,1.0,31402.87451982252,0,1,1,0.755644633307986,0.10416157667562502
189,11,1,260,20,20,0.6,100,160,0.0,1.0,31412.544444105355,0,1,1,0.7478149327741309,0.10416666666666662
190,11,1,280,20,20,0.6,100,160,0.0,1.0,31412.544444105355,0,1,1,0.7478149327741309,0.10416666666666662
191,11,1,300,20,20,0.6,100,160,0.0,1.0,31412.544444105355,0,1,1,0.7478149327741309,0.10416666666666662
192,12,1,0,20,20,0.6,100,160,0.5,0.0,37558.053914109725,0,110,0,0.34635845635845636,0.10416666666666673
193,12,1,20,20,20,0.6,100,160,0.5,0.0,37558.053914109725,0,63,0,0.38937645687645694,0.031250000000000014
194,12,1,40,20,20,0.6,100,160,0.5,0.0,37558.053914109725,0,55,0,0.3885872460872461,0.19791666666666666
195,12,1,60,20,20,0.6,100,160,0.5,0.0,37558.053914109725,0,56,0,0.3880187867687868,0.020833333333333367
196,12,1,80,20,20,0.6,100,160,0.5,0.0,37558.053914109725,0,55,0,0.38864755614755614,-0.031249999999999955
197,12,1,100,20,20,0.6,100,160,0.5,0.0,37490.66880889413,0,51,1,0.39184075491129433,0.036786555999590166
198,12,1,120,20,20,0.6,100,160,0.5,0.0,36618.44389576671,0,82,21,0.3678104356265276,0.09737199456825621
199,12,1,140,20,20,0.6,100,160,0.5,0.0,35683.281599012465,0,104,41,0.34645825704544564,0.15049381863388353
200,12,1,160,20,20,0.6,100,160,0.5,0.0,34797.55054354422,0,122,61,0.33958599539994894,0.05364793145341772
201,12,1,180,20,20,0.6,100,160,0.5,0.0,34094.62754833384,0,149,79,0.32886712629703285,0.17494843427714235
202,12,1,200,20,20,0.6,100,160,0.5,0.0,33515.45671166489,0,166,97,0.31678298485483236,0.04235490712770743
203,12,1,220,20,20,0.6,100,160,0.5,0.0,33003.72557226067,0,175,116,0.314539108167917,0.11306655492701997
204,12,1,240,20,20,0.6,100,160,0.5,0.0,32528.119022868912,0,194,135,0.32089649195948405,0.13673751934196593
205,12,1,260,20,20,0.6,100,160,0.5,0.0,32078.07965310512,0,209,147,0.32424984390609396,0.19791666666666657
206,12,1,280,20,20,0.6,100,160,0.5,0.0,32117.31036607256,11,198,136,0.3247427700833871,0.19791666666666657
207,12,1,300,20,20,0.6,100,160,0.5,0.0,32117.31036607256,11,198,136,0.3247427700833871,0.19791666666666657
208,13,1,0,20,20,0.6,100,160,0.5,0.5,37584.460865346606,0,59,0,0.520150008462815,0.125
209,13,1,20,20,20,0.6,100,160,0.5,0.5,37584.460865346606,0,4,0,0.5374082857185182,0.10416666666666669
210,13,1,40,20,20,0.6,100,160,0.5,0.5,37584.460865346606,0,2,0,0.5373836255467466,0.12500000000000003
211,13,1,60,20,20,0.6,100,160,0.5,0.5,37584.460865346606,0,2,0,0.5371110526747238,0.12500000000000003
212,13,1,80,20,20,0.6,100,160,0.5,0.5,37584.460865346606,0,1,0,0.5374854425382115,0.10416666666666669
213,13,1,100,20,20,0.6,100,160,0.5,0.5,37480.19838591883,0,3,1,0.5371110096066082,0.09826826519110567
214,13,1,120,20,20,0.6,100,160,0.5,0.5,36481.71960581195,0,23,20,0.5189079083853977,0.009505551561626299
215,13,1,140,20,20,0.6,100,160,0.5,0.5,35586.25023314573,0,39,38,0.5056565528284852,0.02617584087298846
216,13,1,160,20,20,0.6,100,160,0.5,0.5,34792.78712198067,0,61,58,0.49386024490335584,-0.04866040028134789
217,13,1,180,20,20,0.6,100,160,0.5,0.5,33944.39796142153,0,76,74,0.4843730513920909,0.012438277392337018
218,13,1,200,20,20,0.6,100,160,0.5,0.5,33334.68839778677,0,90,90,0.478794189170261,0.07449064849926085
219,13,1,220,20,20,0.6,100,160,0.5,0.5,32728.49658434563,0,107,106,0.4733326285733636,-0.0615266429219918
220,13,1,240,20,20,0.6,100,160,0.5,0.5,32262.654593630654,0,120,120,0.47185321754441134,0.1204495480087955
221,13,1,260,20,20,0.6,100,160,0.5,0.5,31798.140727040693,0,128,128,0.4722347185365183,0.08333333333333329
222,13,1,280,20,20,0.6,100,160,0.5,0.5,31884.868482419966,11,117,117,0.47450562968098453,0.08333333333333329
223,13,1,300,20,20,0.6,100,160,0.5,0.5,31884.868482419966,11,117,117,0.47450562968098453,0.08333333333333329
224,14,1,0,20,20,0.6,100,160,0.5,1.0,38557.51831106514,0,1,0,0.7838497031642366,0.11458333333333338
225,14,1,20,20,20,0.6,100,160,0.5,1.0,38557.51831106514,0,0,0,0.7842497823091662,0.11458333333333338
226,14,1,40,20,20,0.6,100,160,0.5,1.0,38557.51831106514,0,0,0,0.7842497823091662,0.11458333333333338
227,14,1,60,20,20,0.6,100,160,0.5,1.0,38557.51831106514,0,0,0,0.7842497823091662,0.11458333333333338
228,14,1,80,20,20,0.6,100,160,0.5,1.0,38557.51831106514,0,0,0,0.7842497823091662,0.11458333333333338
